mileage_num,has_clean_title,hp,displacement_l,cylinders,is_turbo,is_electric,num_speeds,car_age,accident_flag,brand_freq,model_freq,fuel_type_clean_Flex,fuel_type_clean_Gasoline,fuel_type_clean_Hybrid,fuel_type_clean_PluginHybrid,transmission_type_cvt,transmission_type_manual,transmission_type_other
-1.180428853401992,1,1.45685895090294,1.8432059262233071,1.1286203036756266,0,0,0.7986130406676657,-1.0690359107354923,0,0.7469414332857571,1.8217007499823004,0,1,0,0,0,0,0
-0.12707478668024694,1,-0.24735268334154334,-0.12475303745875882,-0.123360369239446,0,0,0.04694962026264967,-0.07458871579769735,0,1.0582196879068275,1.3112355533914781,0,1,0,0,0,0,0
1.029445674319188,1,-1.0722636339598837,-1.2180635728376843,-1.3753410421545185,0,0,0.04694962026264967,0.5883760808274993,0,-0.07989143055146097,-0.7306252329718111,0,1,0,0,0,0,0
0.21819307020435139,1,1.04893595334442,0.5312332837685967,1.1286203036756266,0,0,0.04694962026264967,0.09115248335860181,0,1.5154096243815247,-0.7306252329718111,0,1,0,0,0,0,1
0.6860664034245104,1,-1.7702652075600176,-1.3638383108882077,-1.3753410421545185,0,1,0.04694962026264967,0.09115248335860181,1,-0.17716588512054549,0.0350725619144223,0,0,1,0,0,0,0
-0.14878398725125488,1,-0.40145692686365086,-0.05186566843349706,-0.123360369239446,0,0,0.04694962026264967,0.5883760808274993,0,-0.3328050124310807,3.0978637414593564,0,1,0,0,0,0,0
-0.4776077923852303,1,1.6381580609289488,0.9685574979201667,1.1286203036756266,0,0,0.04694962026264967,0.7541172799837984,1,-0.5078990306554328,0.0350725619144223,0,1,0,0,0,0,1
-0.9319367210312104,0,-0.16576808382983935,1.4787690810969987,1.1286203036756266,0,0,0.7986130406676657,-1.0690359107354923,0,-0.7608126125350525,2.3321659465731233,0,1,0,0,0,0,0
-0.5976951540675634,1,-0.16576808382983935,-0.9994014657618993,-1.3753410421545185,1,0,2.301939881477698,-0.9032947115791932,1,1.5154096243815247,1.8217007499823004,0,1,0,0,0,0,0
-1.1493911826383454,1,-0.16576808382983935,-1.2180635728376843,-1.3753410421545185,1,0,0.04694962026264967,-1.2347771098917915,0,-1.3152770035788341,-0.22016003638098877,0,1,0,0,0,0,0
-0.21669677638375778,1,0.5503634007728956,1.4058817120717366,1.1286203036756266,0,0,0.04694962026264967,-0.5718123132665948,0,-0.6051734852245173,-0.7306252329718111,0,1,0,0,0,0,0
-0.17238177381218356,1,-0.08418348431813537,1.1872196049959516,1.1286203036756266,0,0,0.04694962026264967,0.5883760808274993,1,0.7469414332857571,-0.4753926346764,1,0,0,0,0,0,0
-0.09121072949791394,1,0.03366093719877038,-0.3434151445345438,-0.123360369239446,0,0,-0.7047138001423664,2.245788072390491,0,1.5154096243815247,4.884491929527234,0,1,0,0,0,1,0
-0.532930008251595,1,0.5956881782793978,0.9685574979201667,1.1286203036756266,0,0,2.301939881477698,-0.4060711141102957,0,1.5154096243815247,0.29030516020983343,1,0,0,0,0,0,0
2.7190815300087703,1,0.23308995822738013,1.1872196049959516,1.1286203036756266,0,0,-0.7047138001423664,-0.2403299149539965,1,0.7469414332857571,0.8007703568006558,0,1,0,0,0,0,0
0.09469099243923235,1,-0.22015781683764202,0.021021700591764697,-0.123360369239446,0,0,0.04694962026264967,0.5883760808274993,1,-0.9748164125870384,-0.7306252329718111,0,1,0,0,0,0,0
-0.8209870632799079,1,2.0007562809809665,1.1143322359706902,2.3806009765906992,0,0,-0.7047138001423664,0.4226348816712001,0,-1.3250044490357427,-0.7306252329718111,0,1,0,0,0,0,0
1.6688941832297208,1,-1.1719781444741886,-0.9265140967366375,-1.3753410421545185,0,0,-0.7047138001423664,0.5883760808274993,0,-0.9067242943886793,-0.22016003638098877,0,1,0,0,0,0,0
-0.10715878896835562,1,0.4869087122637925,1.4787690810969987,1.1286203036756266,0,0,0.04694962026264967,-0.737553512422894,0,-0.17716588512054549,1.056002955096067,0,1,0,0,0,0,0
-0.5616021773713006,0,-0.16576808382983935,1.8432059262233071,1.1286203036756266,0,0,-0.7047138001423664,-0.5718123132665948,0,1.5154096243815247,2.076933348277712,1,0,0,0,0,0,0
1.2774418144097885,1,-0.26548259434414423,-0.4891898825850673,-0.123360369239446,0,0,0.04694962026264967,0.7541172799837984,0,1.5154096243815247,-0.22016003638098877,0,1,0,0,0,0,0
0.8454897682504449,1,-0.1748330393311398,2.2805301403748772,2.3806009765906992,0,0,0.04694962026264967,2.41152927154679,0,1.5154096243815247,0.5455377585052448,0,1,0,0,0,0,0
0.2282273755649403,1,-0.39239197136235043,-1.2180635728376843,-1.3753410421545185,0,0,-1.4563772205473824,1.5828232757652942,0,-1.3444593399495595,-0.7306252329718111,0,1,0,0,0,1,0
-0.22135147316699674,1,0.23308995822738013,1.1872196049959516,1.1286203036756266,0,0,0.04694962026264967,-0.5718123132665948,0,0.7469414332857571,0.0350725619144223,0,1,0,0,0,0,0
-0.15359129704378036,1,0.6410129557859,0.09390906961702614,-0.123360369239446,0,0,0.04694962026264967,0.4226348816712001,0,0.027110469474531843,1.8217007499823004,0,1,0,0,0,0,0
0.7407400140014074,1,-0.31080737185064644,-0.12475303745875882,-0.123360369239446,0,0,0.7986130406676657,-0.2403299149539965,1,-0.17716588512054549,1.056002955096067,0,1,0,0,0,0,0
-0.05200826273743824,1,-1.3804721210040987,-0.9265140967366375,-1.3753410421545185,0,0,-1.4563772205473824,1.417082076608995,0,-1.3833691217771933,-0.7306252329718111,0,1,0,0,0,0,0
-0.4101909955329086,1,1.8557169929601594,-0.12475303745875882,-0.123360369239446,0,1,-4.463030902167446,-0.737553512422894,0,-0.8483596216472286,-0.4753926346764,0,1,0,0,0,0,0
0.4466547451062769,1,0.8223120658119089,1.8432059262233071,1.1286203036756266,0,0,2.301939881477698,-0.5718123132665948,1,-0.7997223943626863,0.0350725619144223,0,1,0,0,0,0,0
1.3998183712314194,1,0.3237395132403845,-0.12475303745875882,-0.123360369239446,0,0,0.04694962026264967,0.25689368251490097,1,1.5154096243815247,-0.4753926346764,0,1,0,0,0,0,0
-1.2158732248087871,1,0.7316625107989044,1.9889806642738306,1.1286203036756266,0,0,0.7986130406676657,-1.0690359107354923,0,-0.7608126125350525,0.0350725619144223,0,1,0,0,0,0,0
1.0080416997667532,1,0.1877651807208779,2.2076427713496156,-0.123360369239446,0,0,0.04694962026264967,-0.2403299149539965,0,-0.7608126125350525,-0.22016003638098877,0,0,0,0,0,0,1
-1.050116420097462,1,3.4511491611890373,0.23968380766754965,1.1286203036756266,0,0,0.04694962026264967,-0.737553512422894,0,-1.441733794518644,-0.4753926346764,0,1,0,0,0,0,0
-1.0036457587697156,0,-0.16576808382983935,-0.12475303745875882,-1.3753410421545185,0,0,0.04694962026264967,-1.2347771098917915,0,-0.5078990306554328,-0.7306252329718111,0,1,0,0,0,0,0
-0.30893226387130035,1,-0.16576808382983935,0.23968380766754965,-0.123360369239446,0,0,-1.4563772205473824,-0.5718123132665948,1,-0.07016398509455267,-0.7306252329718111,0,1,0,0,0,0,0
0.014569162563807577,1,0.8676368433184111,-0.4891898825850673,-0.123360369239446,0,0,0.04694962026264967,0.09115248335860181,0,1.5154096243815247,4.884491929527234,0,1,0,0,0,0,1
-0.8942413077374392,0,-0.16576808382983935,-0.7078519896608523,-0.123360369239446,1,0,0.7986130406676657,-0.9032947115791932,0,-1.0915457580699397,-0.22016003638098877,0,1,0,0,0,0,0
-0.7276069782227164,0,-0.16576808382983935,-0.8536267277113758,-1.3753410421545185,0,0,0.7986130406676657,-1.0690359107354923,0,-0.8872694034748624,-0.22016003638098877,0,1,0,0,0,0,0
-0.7923721240386847,1,1.0942607308509222,-0.12475303745875882,-0.123360369239446,0,0,2.301939881477698,-0.4060711141102957,1,-1.0915457580699397,-0.7306252329718111,0,1,0,0,0,0,0
-1.1698031726304179,1,2.9072518311110107,1.8432059262233071,1.1286203036756266,0,0,0.04694962026264967,-0.737553512422894,0,0.7469414332857571,-0.4753926346764,0,1,0,0,0,0,0
1.1324594555875913,1,-0.22015781683764202,0.021021700591764697,-0.123360369239446,0,0,-0.7047138001423664,0.09115248335860181,1,-1.0915457580699397,-0.7306252329718111,0,1,0,0,0,0,0
1.2011353097665267,1,-1.162913188972888,-1.509613048938731,-1.3753410421545185,0,0,-0.7047138001423664,0.25689368251490097,0,-0.8872694034748624,-0.7306252329718111,0,1,0,0,0,1,0
-0.1475821598031235,1,0.5956881782793978,1.4787690810969987,1.1286203036756266,0,0,0.7986130406676657,-0.737553512422894,0,-0.7608126125350525,0.29030516020983343,0,1,0,0,0,0,0
-0.6512050904486506,1,-0.16576808382983935,-0.8536267277113758,-1.3753410421545185,0,0,1.5502764610726818,-0.737553512422894,0,-0.7997223943626863,-0.4753926346764,0,1,0,0,0,0,0
-0.24386189203675893,1,-0.9181593904377761,-1.2180635728376843,-1.3753410421545185,0,0,0.04694962026264967,-0.5718123132665948,0,1.5154096243815247,-0.22016003638098877,0,1,0,0,0,0,1
1.620821085304466,1,-0.1748330393311398,-0.12475303745875882,-0.123360369239446,0,0,0.04694962026264967,0.09115248335860181,1,1.5154096243815247,0.29030516020983343,0,1,0,0,0,0,0
1.1057521789624496,1,-0.26548259434414423,-0.4891898825850673,-0.123360369239446,0,0,0.04694962026264967,1.0855996782963968,0,1.5154096243815247,0.29030516020983343,0,1,0,0,0,0,0
-0.10998212964015631,1,-0.03885870681163316,-0.4891898825850673,-0.123360369239446,0,0,-0.7047138001423664,0.09115248335860181,0,-1.2082751035528412,-0.7306252329718111,0,1,0,0,0,0,0
-0.5986489853756042,1,0.4869087122637925,1.4787690810969987,1.1286203036756266,0,0,0.7986130406676657,-0.07458871579769735,0,-0.17716588512054549,-0.22016003638098877,0,1,0,0,0,0,0
0.34268713252983285,1,-1.6252259195392107,-1.2180635728376843,-1.3753410421545185,0,0,-0.7047138001423664,0.09115248335860181,1,-0.07989143055146097,-0.7306252329718111,0,0,0,0,0,0,0
-0.1370518621623534,0,-1.0813285894611842,-0.27052777550928236,-0.123360369239446,0,0,0.04694962026264967,1.251340877452696,0,-0.07016398509455267,-0.7306252329718111,0,1,0,0,0,0,0
2.4861559245852143,1,0.23308995822738013,1.1872196049959516,1.1286203036756266,0,0,0.04694962026264967,-0.2403299149539965,1,0.7469414332857571,0.8007703568006558,0,1,0,0,0,0,1
-0.7092361872298512,1,-0.16576808382983935,0.23968380766754965,1.1286203036756266,1,0,0.7986130406676657,-1.0690359107354923,0,-1.2277299944666582,-0.7306252329718111,0,1,0,0,0,0,0
-0.43945454006359946,1,-0.35613214935714865,0.45834591474333464,1.1286203036756266,0,0,0.04694962026264967,2.245788072390491,1,-0.17716588512054549,-0.4753926346764,0,1,0,0,0,0,0
-0.9838060675624675,1,1.1395855083574244,1.8432059262233071,1.1286203036756266,0,0,0.7986130406676657,-0.2403299149539965,0,0.7469414332857571,2.8426311431639455,0,1,0,0,0,0,0
-0.603513525046612,1,-0.7187303694091663,-1.2180635728376843,-1.3753410421545185,0,0,0.04694962026264967,-0.9032947115791932,0,0.7469414332857571,-0.7306252329718111,0,1,0,0,0,0,0
-0.9068318810035773,1,-1.7883951185626186,-1.3638383108882077,-1.3753410421545185,0,0,0.04694962026264967,-0.07458871579769735,0,-0.07016398509455267,-0.4753926346764,0,1,0,0,0,0,0
-1.172073291143555,0,-0.16576808382983935,-0.7078519896608523,-0.123360369239446,1,0,2.301939881477698,-0.9032947115791932,0,1.5154096243815247,-0.4753926346764,0,1,0,0,0,0,0
0.3422674467542949,1,1.04893595334442,0.5312332837685967,1.1286203036756266,0,0,0.7986130406676657,0.25689368251490097,0,1.5154096243815247,-0.22016003638098877,0,1,0,0,0,0,0
